site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95,area,location,depth_m,angle,date,month,day,no_qds,total_points,species_points,species_name
HRI,WA,1993,NA,Mid,16,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,aplidium_glabrum,Aplidium glabrum
HRI,WA,1993,NA,Mid,16,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,balanus_balanus,Balanus balanus
HRI,WA,1993,NA,Mid,16,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,botrylloides_sp,Botrylloides violaceus
HRI,WA,1993,NA,Mid,16,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,didemnum_vexillum,Didemnum vexillum
HRI,WA,1993,NA,Mid,16,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,diplosoma_listerianum,Diplosoma listerianum
HRI,WA,1993,NA,Mid,16,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,halichondria_panicea,Halichondria panicea
HRI,WA,1993,NA,Mid,16,NA,Hydrozoa-Bryozoa complex,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,hyd_bry_complex,NA
HRI,WA,1993,NA,Mid,16,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,isodictya_spp,Isodictya deichmannae
HRI,WA,1993,NA,Mid,16,NA,Metridium senile,Metridium senile,NA,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,metridium_sub,Metridium senile
HRI,WA,1993,NA,Mid,16,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/93,5,1,4,807.5,tubularia_sub,Ectopleura crocea
HRI,WA,1993,NA,Mid,16,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,alcyonium_sub,Alcyonium siderium
HRI,WA,1993,NA,Mid,16,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,aplidium_glabrum,Aplidium glabrum
HRI,WA,1993,NA,Mid,16,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,balanus_balanus,Balanus balanus
HRI,WA,1993,NA,Mid,16,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,botrylloides_sp,Botrylloides violaceus
HRI,WA,1993,NA,Mid,16,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,didemnum_vexillum,Didemnum vexillum
HRI,WA,1993,NA,Mid,16,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,diplosoma_listerianum,Diplosoma listerianum
HRI,WA,1993,NA,Mid,16,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,halichondria_panicea,Halichondria panicea
HRI,WA,1993,NA,Mid,16,NA,Hydrozoa-Bryozoa complex,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,hyd_bry_complex,NA
HRI,WA,1993,NA,Mid,16,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,isodictya_spp,Isodictya deichmannae
HRI,WA,1993,NA,Mid,16,NA,Metridium senile,Metridium senile,NA,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,metridium_sub,Metridium senile
HRI,WA,1993,NA,Mid,16,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/93,8,1,3,591,tubularia_sub,Ectopleura crocea
HRI,WA,1993,NA,Mid,16,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,alcyonium_sub,Alcyonium siderium
HRI,WA,1993,NA,Mid,16,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,aplidium_glabrum,Aplidium glabrum
HRI,WA,1993,NA,Mid,16,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,balanus_balanus,Balanus balanus
HRI,WA,1993,NA,Mid,16,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,botrylloides_sp,Botrylloides violaceus
HRI,WA,1993,NA,Mid,16,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,didemnum_vexillum,Didemnum vexillum
HRI,WA,1993,NA,Mid,16,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,diplosoma_listerianum,Diplosoma listerianum
HRI,WA,1993,NA,Mid,16,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,halichondria_panicea,Halichondria panicea
HRI,WA,1993,NA,Mid,16,NA,Hydrozoa-Bryozoa complex,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,hyd_bry_complex,NA
HRI,WA,1993,NA,Mid,16,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,isodictya_spp,Isodictya deichmannae
HRI,WA,1993,NA,Mid,16,NA,Metridium senile,Metridium senile,NA,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,metridium_sub,Metridium senile
HRI,WA,1993,NA,Mid,16,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,16,vertical,11/1/93,11,1,4,796.5,tubularia_sub,Ectopleura crocea
HRI,WA,1994,NA,Mid,16,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,alcyonium_sub,Alcyonium siderium
HRI,WA,1994,NA,Mid,16,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,aplidium_glabrum,Aplidium glabrum
HRI,WA,1994,NA,Mid,16,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,balanus_balanus,Balanus balanus
HRI,WA,1994,NA,Mid,16,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,botrylloides_sp,Botrylloides violaceus
HRI,WA,1994,NA,Mid,16,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,didemnum_vexillum,Didemnum vexillum
HRI,WA,1994,NA,Mid,16,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,diplosoma_listerianum,Diplosoma listerianum
HRI,WA,1994,NA,Mid,16,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,halichondria_panicea,Halichondria panicea
HRI,WA,1994,NA,Mid,16,NA,Hydrozoa-Bryozoa complex,NA,NA,0.006584362,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,hyd_bry_complex,NA
HRI,WA,1994,NA,Mid,16,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,isodictya_spp,Isodictya deichmannae
HRI,WA,1994,NA,Mid,16,NA,Metridium senile,Metridium senile,NA,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,metridium_sub,Metridium senile
HRI,WA,1994,NA,Mid,16,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,16,vertical,4/1/94,4,1,3,607.5,tubularia_sub,Ectopleura crocea
HRI,WA,1994,NA,Mid,16,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,alcyonium_sub,Alcyonium siderium
HRI,WA,1994,NA,Mid,16,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,aplidium_glabrum,Aplidium glabrum
HRI,WA,1994,NA,Mid,16,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,balanus_balanus,Balanus balanus
HRI,WA,1994,NA,Mid,16,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,botrylloides_sp,Botrylloides violaceus
HRI,WA,1994,NA,Mid,16,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,didemnum_vexillum,Didemnum vexillum
HRI,WA,1994,NA,Mid,16,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,diplosoma_listerianum,Diplosoma listerianum
HRI,WA,1994,NA,Mid,16,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,halichondria_panicea,Halichondria panicea
HRI,WA,1994,NA,Mid,16,NA,Hydrozoa-Bryozoa complex,NA,NA,8.291873963515755e-4,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,hyd_bry_complex,NA
HRI,WA,1994,NA,Mid,16,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,isodictya_spp,Isodictya deichmannae
HRI,WA,1994,NA,Mid,16,NA,Metridium senile,Metridium senile,NA,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,metridium_sub,Metridium senile
HRI,WA,1994,NA,Mid,16,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,16,vertical,9/1/94,9,1,3,603,tubularia_sub,Ectopleura crocea
HRI,WA,1994,NA,Mid,16,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,alcyonium_sub,Alcyonium siderium
HRI,WA,1994,NA,Mid,16,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,aplidium_glabrum,Aplidium glabrum
HRI,WA,1994,NA,Mid,16,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,balanus_balanus,Balanus balanus
HRI,WA,1994,NA,Mid,16,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,botrylloides_sp,Botrylloides violaceus
HRI,WA,1994,NA,Mid,16,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,didemnum_vexillum,Didemnum vexillum
HRI,WA,1994,NA,Mid,16,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,diplosoma_listerianum,Diplosoma listerianum
HRI,WA,1994,NA,Mid,16,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,halichondria_panicea,Halichondria panicea
HRI,WA,1994,NA,Mid,16,NA,Hydrozoa-Bryozoa complex,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,hyd_bry_complex,NA
HRI,WA,1994,NA,Mid,16,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,isodictya_spp,Isodictya deichmannae
HRI,WA,1994,NA,Mid,16,NA,Metridium senile,Metridium senile,NA,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,metridium_sub,Metridium senile
HRI,WA,1994,NA,Mid,16,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,16,vertical,12/1/94,12,1,3,604.5,tubularia_sub,Ectopleura crocea
HRI,WA,1995,NA,Mid,16,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,alcyonium_sub,Alcyonium siderium
HRI,WA,1995,NA,Mid,16,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,aplidium_glabrum,Aplidium glabrum
HRI,WA,1995,NA,Mid,16,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0.001233046,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,balanus_balanus,Balanus balanus
HRI,WA,1995,NA,Mid,16,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,botrylloides_sp,Botrylloides violaceus
HRI,WA,1995,NA,Mid,16,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,didemnum_vexillum,Didemnum vexillum
HRI,WA,1995,NA,Mid,16,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,diplosoma_listerianum,Diplosoma listerianum
HRI,WA,1995,NA,Mid,16,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,halichondria_panicea,Halichondria panicea
HRI,WA,1995,NA,Mid,16,NA,Hydrozoa-Bryozoa complex,NA,NA,0.008631319,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,hyd_bry_complex,NA
HRI,WA,1995,NA,Mid,16,NA,Isodictya spp.,Isodictya deichmannae,NA,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,isodictya_spp,Isodictya deichmannae
HRI,WA,1995,NA,Mid,16,NA,Metridium senile,Metridium senile,NA,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,metridium_sub,Metridium senile
HRI,WA,1995,NA,Mid,16,NA,Ectopleura spp.,Ectopleura crocea,NA,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,Halfway Rock Inner,Halfway Rock,16,vertical,5/1/95,5,1,4,811,tubularia_sub,Ectopleura crocea
HRI,WA,1995,NA,Mid,16,NA,Alcyonium siderium,Alcyonium digitatum,NA,0,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,alcyonium_sub,Alcyonium siderium
HRI,WA,1995,NA,Mid,16,NA,Aplidium glabrum,Aplidium glabrum,NA,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,aplidium_glabrum,Aplidium glabrum
HRI,WA,1995,NA,Mid,16,NA,Balanus and Amphibalanus spp.,Balanus balanus,NA,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,balanus_balanus,Balanus balanus
HRI,WA,1995,NA,Mid,16,NA,Botrylloides violaceus,Botrylloides violaceus,NA,0,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,botrylloides_sp,Botrylloides violaceus
HRI,WA,1995,NA,Mid,16,NA,Didemnum vexillum,Didemnum vexillum,NA,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,didemnum_vexillum,Didemnum vexillum
HRI,WA,1995,NA,Mid,16,NA,Diplosoma listerianum,Diplosoma listerianum,NA,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,diplosoma_listerianum,Diplosoma listerianum
HRI,WA,1995,NA,Mid,16,NA,Halichondria panicea,Halichondria panicea,NA,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,halichondria_panicea,Halichondria panicea
HRI,WA,1995,NA,Mid,16,NA,Hydrozoa-Bryozoa complex,NA,NA,0.004142502,NA,NA,NA,NA,NA,NA,NA,Halfway Rock Inner,Halfway Rock,16,vertical,8/1/95,8,1,3,603.5,hyd_bry_complex,NA
